,title,link,source,text,date,language,toxicity
1425,ΤΟ *ΝΕΟ* CHAPTER 4 ΕΙΝΑΙ ΕΔΩ ΚΑΙ ΦΑΙΝΕΤΑΙ ΑΠΙΘΑΝΟ! (Fortnite Greek),https://www.youtube.com/watch?v=lgEgpivRPxs&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,First,2022-12-29,el,1
1426,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,i like.very good ,2023-06-29,en,1
1427,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pro ,2023-06-29,el,1
1428,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,NOUMPAS,2023-06-29,el,1
1429,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Sou eomai na oaris victory royale,2023-06-29,other,1
1430,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Sto eothika kai egine ooo,2023-06-29,greeklish,1
1431,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,ti level eisai ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,2023-06-29,greeklish,1
1433,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,protos,2023-06-29,greeklish,1
1434,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,noympas,2023-06-29,el,1
1435,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,NOOBAS,2023-06-29,el,1
1436,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Oskekekekendksnwk,2023-11-15,el,1
1437,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,noympass,2023-06-29,el,1
1438,Βάλανε RANK στο FORTNITE και πήρα ΝΙΚΗ! | CooLiz,https://www.youtube.com/watch?v=40WDqrEs9Uw&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,NOOBAS,2023-06-29,el,1
1439,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gianuba is OP,2019-11-29,en,1
1440,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"2:32 
-grapse tora xamogelasth sto support a creator exis 3 deuterolapta
-oxi varieme tora
-euxaristo gia tin ipostiriksi 
-️...",2019-11-29,greeklish,1
1441,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gianaba pou einai ta survival games sto creative mod,2019-11-29,greeklish,1
1442,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,+1 an kai su an den vazeis pote support a creator ,2019-11-29,greeklish,1
1443,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,eisai o agaphmenos mou  youtuber sunexise thn kalh douleia,2019-11-29,greeklish,1
1444,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gianaba den pirazei tha ta xana paris apo to support a creator,2019-11-29,greeklish,1
1445,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ego sou eho kanei support a creator kai den me ekanes  add sto fortnite,2019-11-29,greeklish,1
1446,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,249 dislikes =ola ta dislikes apto youtebe,2019-11-29,greeklish,1
1447,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Family friendly gianuba ,2019-11-29,greeklish,1
1448,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,SKYWARS,2020-11-29,el,1
1450,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Jerei Kaneis pws legetai auto to sound effect to Pooow sta  shotgun fights?,2019-11-29,greeklish,3
1451,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gianuba22 best,2019-11-29,greeklish,1
1452,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,+1 an nomizeis oti to YouTube ta ehei pexei,2019-11-29,greeklish,1
1453,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,2:23 hahhahaa,2020-11-29,greeklish,1
1454,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice,2020-11-29,greeklish,1
1455,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,10:50 Kouniese OLOKLIROS To zeis re ,2019-11-29,greeklish,1
1456,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,o teleios tropos na arxiseis ena video legwntas ................. KWLILA,2020-11-29,other,1
1457,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,telios!,2019-11-29,el,1
1458,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pls mporis na me baleis sto video pou dineis skin giati exo mono dio orea skin kai den mou kanei kanenas gift,2019-11-29,greeklish,1
1459,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Teleios gianuba,2019-11-29,greeklish,1
1460,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ithela ba mpo fortnite na valo support a creator xamogelasth alla othele updade kai nevriasa. BTW e kenourgios eho kani kai sub,2019-11-29,greeklish,1
1461,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,ego to exo to support a creator ala den exo instagram ti na kano,2019-11-29,greeklish,1
1462,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ego prolava na to dw to video haha,2019-11-29,greeklish,1
1463,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Oli mazi alazete spiti sinohhmeni este karliolode ,2019-11-29,greeklish,1
1464,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Road to 300.000 sub,2019-11-29,greeklish,1
1465,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Zo gia na do ton Giannouba na kani vid me fortismeni kamera,2019-11-29,greeklish,1
1466,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Opios theli na di to video tou Jarvis me to aimbot https://youtu.be/N5Sf_CGVXp4 edo,2019-11-29,greeklish,1
1467,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,oreos re gianuba telio video bro kai episis mia erotisi i gnomi ti exeis na peis pou sou lene kapoi megalyteri mpampades paidion diladi pou sou lene ase ta fortnite kai pigene  na vreis kamia gomena ?,2019-11-29,greeklish,1
1468,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Re gianuba stamata ta bgazeis video me lefta,2019-11-29,greeklish,1
1469,ΠΩΣ ΕΧΑΣΑ 100€ ΣΤΟ FORTNITE! *15.000 VBUCKS* (Fortnite Greek),https://www.youtube.com/watch?v=ivNQq52XHPc&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,gianuba+22=gianuba22 MONO gianuba22 kante support a creator xamogelasth kante tou olloi ena sub kai patiste to koudounaki gia na mhn xanete kanena live kai mhn jexasete na patisete kai to like auta,2019-11-29,greeklish,1
1470,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Hell yeah  ,2023-11-17,el,1
1471,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice vid brother keep it up ,2023-11-16,en,1
1472,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Chily eisai oti kalitero shnexeuse etsi,2023-11-16,greeklish,1
1473,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,top videaki brother sinexise etsi ,2023-11-17,greeklish,1
1474,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,chillys the goat,2023-11-17,en,1
1475,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,CH1LLYS ON TOPPP,2023-11-16,en,1
1476,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Bro pws vazeis sta shot pou petuxeneis kardoula??,2023-11-21,greeklish,1
1477,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Best content love that,2023-11-16,en,1
1478,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Keep going basilia,2023-11-16,el,1
1480,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,eimai 63% champions kai den anevazei to mpastardooo,2023-11-17,greeklish,1
1481,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"Pou se re ch1lly 
Pame ligo ta video otk",2023-11-16,greeklish,1
1482,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice video,2023-11-17,greeklish,1
1483,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"Tes na paixoume mazi gia me pas toulaxis
Ton elite or champions",2023-11-19,greeklish,1
1484,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,sensitivity?,2023-11-17,el,1
1485,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,W vid ,2023-11-16,el,1
1486,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,nice re chillare,2023-11-17,greeklish,1
1487,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Best player GRE,2023-11-17,greeklish,1
1488,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,ChIlys ur Daddy️,2023-11-17,el,1
1489,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Poli wraio chilly,2023-11-16,el,1
1490,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,we like like it,2023-11-16,en,1
1491,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Big W,2023-11-16,el,1
1492,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,mad ting,2023-11-17,el,1
1493,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,W,2023-11-16,el,1
1494,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Zinx better,2023-11-26,el,1
1495,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Chilly earnings check???,2023-11-16,el,1
1496,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,W chillys,2023-11-16,el,1
1497,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,dokimase project nova fort,2023-11-17,el,1
1498,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,parapano den s pire?,2023-11-17,greeklish,1
1499,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,w,2023-11-16,el,1
1500,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,tsiimparis,2023-11-16,el,1
1501,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,eimai gay,2023-11-16,greeklish,1
1502,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,W,2023-11-16,el,1
1503,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Deuteros,2023-11-16,el,1
1504,UNREAL RANK στο OG FORTNITE σε 12 ΩΡΕΣ,https://www.youtube.com/watch?v=AhgrHhODaVM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Prwtos,2023-11-16,el,1
1506,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"Hi Costantina, amazing video, I adore you, you're perfect.",2023-11-17,en,1
1507,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,"Part 2 plizzzzzz
",2023-11-15,greeklish,1
1509,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,H bro afise to lama ena heat giana to anoixei,2023-11-15,greeklish,1
1511,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Ise I kaliteri,2023-11-15,el,1
1512,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Teleioooo,2023-11-24,el,1
1513,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,pos exeis toso kalei piotita mporeis na mou apadeisis plizz,2023-11-20,greeklish,1
1514,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,ine chapter 5,2023-11-15,el,1
1515,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,1.000like!,2023-11-15,el,1
1516,ΕΠΕΣΤΡΕΨΑ ΣΤΟ OG FORTNITE!,https://www.youtube.com/watch?v=JeNV28qWi_A&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,first,2023-11-15,el,1
1517,ΗΡΘΕ Η ΝΕΑ ΤΡΕΛΗ ΣΕΖΟΝ ΣΤΟ FORTNITE!,https://www.youtube.com/watch?v=fBOxU6J6CZg&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,an rixeis to boomerang kai gineis knock tha boris na xtizeis env eise knocked alitheia,2023-06-29,greeklish,1
1519,ΗΡΘΕ Η ΝΕΑ ΤΡΕΛΗ ΣΕΖΟΝ ΣΤΟ FORTNITE!,https://www.youtube.com/watch?v=fBOxU6J6CZg&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Nice,2023-06-29,greeklish,1
1520,ΗΡΘΕ Η ΝΕΑ ΤΡΕΛΗ ΣΕΖΟΝ ΣΤΟ FORTNITE!,https://www.youtube.com/watch?v=fBOxU6J6CZg&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,to fortnite pia xaramizete sto br mode me auta   insane graphika  pu exi to map  prepei na valun kapio neo mode re file,2023-06-29,greeklish,1
1521,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,exw 3 xronia na dw gianuba,2023-11-22,other,1
1522,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,To dokimasa ki egw privgi kan to video kai ekena clips me tous dinamites kai clingers,2023-11-21,greeklish,1
1523,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Protos!!!,2023-11-20,greeklish,1
1524,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Kynhgi thisaurou ala Fortnite eprepe na legetai to video .,2023-11-20,greeklish,1
1525,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Pame reeee....... Iliotropio Iliotropio Iliotropio Iliotropio!,2023-11-20,greeklish,1
1526,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Gia h Kane video me wins,2023-11-23,greeklish,1
1527,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Palio soufra paizw kathe mera ena 4wro k loutaro foul k dn exw vrei oute ena ,2023-11-21,greeklish,1
1530,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Discord raid se kathe video sou,2023-11-20,greeklish,1
1531,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Eimun 1os kai den thumomun kodikus paysafe makari na htan psn,2023-11-22,greeklish,1
1532,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,Tin pira ala gia kapio logo pira mono 4€ ️,2023-11-20,greeklish,1
1533,Νίκη ΜΟΝΟ με Θησαυρό Challenge (Fortnite OG),https://www.youtube.com/watch?v=5xIh_EB9qQM&pp=ygUOZ3JlZWsgZm9ydG5pdGU%3D,gaming,palio mali palios gianis,2023-11-21,el,1
